PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
181803929,https://twitter.com/JoeBiden/status/1739049340839076209,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37702719,""following_count"":47,""like_count"":null,""post_count"":9891,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @POTUS: This Christmas Eve, my wish for you and your family is that you take a few moments of quiet reflection and find that stillness t…", ,no longer populated,"This Christmas Eve, my wish for you and your family is that you take a few moments of quiet reflection and find that stillness that's at the center of the Christmas story.

May you find peace in this silent night. And warmth from those surrounding you.",2023-12-24T22:24:07.000Z,post data removed,,0,5162,0,2,,"This Christmas Eve, my wish for you and your family is that you take a few moments of quiet reflection and find that stillness that's at the center of the Christmas story.

May you find peace in this silent night. And warmth from those surrounding you."
181775291,https://twitter.com/JoeBiden/status/1739030962170745259,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38146959,""following_count"":44,""like_count"":null,""post_count"":10954,""views_count"":null,""comment_count"":null,""share_count"":null}","Jill and I hope you are able to spend time with your loved ones this holiday season. During this time, we’re also thinking of the brave women and men in uniform who defend our nation, many of them away from their families.

We wish you joy and happiness this Christmas Eve. https://t.co/Pqlf2ZfeTs", ,no longer populated,,2023-12-24T21:11:05.000Z,post data removed,,21186,2852,5845,1373111,,
181548252,https://twitter.com/JoeBiden/status/1738659493666275631,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38445002,""following_count"":46,""like_count"":null,""post_count"":10781,""views_count"":null,""comment_count"":null,""share_count"":null}","The Inflation Reduction Act is going to lower costs, save lives for people who forgo drugs because they can’t afford them, and give folks a little more breathing room.

That’s what Bidenomics is all about.", ,no longer populated,,2023-12-23T20:35:00.000Z,post data removed,,10493,2086,6428,1387054,,
181290173,https://twitter.com/JoeBiden/status/1738287049973584365,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38445002,""following_count"":46,""like_count"":null,""post_count"":10781,""views_count"":null,""comment_count"":null,""share_count"":null}","I hope you join me this holiday season in showing appreciation for our brave first responders and frontline workers who keep our families, communities, and country safe and healthy.

We are a stronger nation because of them.", ,no longer populated,,2023-12-22T19:55:03.000Z,post data removed,,9198,1578,3406,983423,,
181232296,https://twitter.com/JoeBiden/status/1738228022036119683,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38445002,""following_count"":46,""like_count"":null,""post_count"":10781,""views_count"":null,""comment_count"":null,""share_count"":null}","It was great teaming up with my friend and brother, @BarackObama, to spend some time with supporters Cynthia and Nick. https://t.co/TeMy0Pm2i8", ,no longer populated,,2023-12-22T16:00:29.000Z,post data removed,,18057,2000,6483,1433921,,
181387292,https://twitter.com/JoeBiden/status/1738215266507444588,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37691588,""following_count"":47,""like_count"":null,""post_count"":9890,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @POTUS: America was founded on the principle of equal justice under law — our criminal justice system can and should reflect this core v…, ,no longer populated,"America was founded on the principle of equal justice under law — our criminal justice system can and should reflect this core value that makes our communities safer and stronger.
 
That’s why I’m announcing additional steps to make the promise of equal justice a reality.",2023-12-22T15:09:48.000Z,post data removed,,0,3708,0,1,,"America was founded on the principle of equal justice under law — our criminal justice system can and should reflect this core value that makes our communities safer and stronger.
 
That’s why I’m announcing additional steps to make the promise of equal justice a reality."
181082551,https://twitter.com/JoeBiden/status/1738057739782242423,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37687976,""following_count"":47,""like_count"":null,""post_count"":9889,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @POTUS: My heart is with those who lost their lives in today’s senseless shooting in Prague, those injured, and the Czech people. Our au…", ,no longer populated,"My heart is with those who lost their lives in today’s senseless shooting in Prague, those injured, and the Czech people. Our authorities are in touch with Czech law enforcement, and we stand ready to offer additional support if needed.",2023-12-22T04:43:51.000Z,post data removed,,0,758,0,1,,"My heart is with those who lost their lives in today’s senseless shooting in Prague, those injured, and the Czech people. Our authorities are in touch with Czech law enforcement, and we stand ready to offer additional support if needed."
181082580,https://twitter.com/JoeBiden/status/1738007445937524792,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38143297,""following_count"":44,""like_count"":null,""post_count"":10956,""views_count"":null,""comment_count"":null,""share_count"":null}","When Trump spoke at his Inauguration, he talked about “American carnage.”  
When I spoke at my Inauguration, I spoke about possibilities. 

I believe we are a hopeful and optimistic nation driven by a simple proposition: Everybody deserves a fair shot.", ,no longer populated,,2023-12-22T01:24:00.000Z,post data removed,,21346,3925,11756,1672417,,
180967716,https://twitter.com/JoeBiden/status/1737936751820235254,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38694882,""following_count"":46,""like_count"":null,""post_count"":10860,""views_count"":null,""comment_count"":null,""share_count"":null}","When Black small businesses grow, the community benefits. 

Since Kamala and I entered office, Americans have filed 15 million applications to start new businesses. It’s led to the fastest growth in Black business ownership in 30 years. https://t.co/Ly8lHYyE3P", ,no longer populated,,2023-12-21T20:43:05.000Z,post data removed,,7877,1676,3195,693351,,
181082599,https://twitter.com/JoeBiden/status/1737924986763895065,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37688173,""following_count"":47,""like_count"":null,""post_count"":9886,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @POTUS: It's time! https://t.co/8TOSAx2aAw, ,no longer populated,It's time! https://t.co/8TOSAx2aAw,2023-12-21T19:56:20.000Z,post data removed,,0,10624,0,12,,It's time! https://t.co/8TOSAx2aAw
180890952,https://twitter.com/JoeBiden/status/1737867427034124794,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38445002,""following_count"":46,""like_count"":null,""post_count"":10781,""views_count"":null,""comment_count"":null,""share_count"":null}","We will continue fighting to expand health coverage and lower prescription drug costs for all—because every family deserves the dignity and peace of mind that comes with health insurance. 

Visit https://t.co/2Ls3d80By6 before January 16 to sign up for health coverage for this", ,no longer populated,,2023-12-21T16:07:37.000Z,post data removed,,3699,845,1522,580242,,
180696687,https://twitter.com/JoeBiden/status/1737630463236178175,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38143391,""following_count"":44,""like_count"":null,""post_count"":10956,""views_count"":null,""comment_count"":null,""share_count"":null}","Trump poses many threats to our country: The right to choose, civil rights, voting rights, and America’s standing in the world. 

But the greatest threat he poses is to our democracy. 

If we lose that, we lose everything.", ,no longer populated,,2023-12-21T00:26:00.000Z,post data removed,,45784,9721,46223,8979734,,
180566706,https://twitter.com/JoeBiden/status/1737509163981250990,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38445611,""following_count"":46,""like_count"":null,""post_count"":10781,""views_count"":null,""comment_count"":null,""share_count"":null}","Health care is a right, not a privilege. 

We're going to keep fighting to lower prescription drug costs for everyone, expand health care coverage, and keep building an economy from the middle out and bottom up.", ,no longer populated,,2023-12-20T16:24:00.000Z,post data removed,,8514,1888,4805,949404,,
180385425,https://twitter.com/JoeBiden/status/1737245950236561544,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38695808,""following_count"":46,""like_count"":null,""post_count"":10860,""views_count"":null,""comment_count"":null,""share_count"":null}","We're not only working to slow price hikes, we're also working to bring down drug prices.

The Inflation Reduction Act finally gives Medicare the power to negotiate to lower drug prices. With this law, we finally beat Big Pharma.

Not a single Republican voted for it. https://t.co/mPBz6T7bh3", ,no longer populated,,2023-12-19T22:58:05.000Z,post data removed,,9188,2132,5228,739297,,
180385433,https://twitter.com/JoeBiden/status/1737231718937985039,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37675977,""following_count"":47,""like_count"":null,""post_count"":9881,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @POTUS: I had the honor of welcoming the brave crew of the Artemis II mission to the Moon to the White House.
 
Here on Earth, our child…", ,no longer populated,"I had the honor of welcoming the brave crew of the Artemis II mission to the Moon to the White House.
 
Here on Earth, our children will learn the names of these pioneers.
 
And it's the Artemis Generation who will carry us into the future we hope to build for the benefit of all. https://t.co/31GQODJPg2",2023-12-19T22:01:32.000Z,post data removed,,0,2848,0,167,,"I had the honor of welcoming the brave crew of the Artemis II mission to the Moon to the White House.
 
Here on Earth, our children will learn the names of these pioneers.
 
And it's the Artemis Generation who will carry us into the future we hope to build for the benefit of all. https://t.co/31GQODJPg2"
179741192,https://twitter.com/JoeBiden/status/1736477868769624220,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38445611,""following_count"":46,""like_count"":null,""post_count"":10781,""views_count"":null,""comment_count"":null,""share_count"":null}","Trying to make that drive from L.A. to Las Vegas or anywhere in between is a pain in the neck. It can take up to seven hours.

But soon, it won't be. We're investing $3 billion on a rail line so folks can make that trip in just over two hours.", ,no longer populated,,2023-12-17T20:06:00.000Z,post data removed,,15848,2425,7109,2321917,,
179586123,https://twitter.com/JoeBiden/status/1736184182093594997,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38445611,""following_count"":46,""like_count"":null,""post_count"":10781,""views_count"":null,""comment_count"":null,""share_count"":null}","While Congressional Republicans fight for the wealthy and big corporations, leaving hardworking families to pay the price, I’ll keep fighting to bring down costs and grow our economy with a strong middle class.", ,no longer populated,,2023-12-17T00:39:00.000Z,post data removed,,6912,1506,4341,1096978,,
179461795,https://twitter.com/JoeBiden/status/1736118270078365863,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38445611,""following_count"":46,""like_count"":null,""post_count"":10781,""views_count"":null,""comment_count"":null,""share_count"":null}","Republicans in Congress don’t have a plan to lower costs for families.

Their only plan is more giveaways for the wealthiest Americans and biggest corporations. https://t.co/ILOVOXmrSC", ,no longer populated,,2023-12-16T20:17:05.000Z,post data removed,,8600,2274,8655,3539759,,
179315892,https://twitter.com/JoeBiden/status/1735819781230449123,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38445611,""following_count"":46,""like_count"":null,""post_count"":10781,""views_count"":null,""comment_count"":null,""share_count"":null}","Republican elected officials have imposed dangerous abortion bans that jeopardize women’s health, force them to travel out of state for care, and threaten to criminalize doctors. 

Their agenda is extreme and out-of-step with the vast majority of Americans.", ,no longer populated,,2023-12-16T00:31:00.000Z,post data removed,,7285,1898,3469,835448,,
179157564,https://twitter.com/JoeBiden/status/1735753851456663799,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38584099,""following_count"":46,""like_count"":null,""post_count"":10843,""views_count"":null,""comment_count"":null,""share_count"":null}","Good one, Donald. https://t.co/XNtiU4bqSF", ,no longer populated,,2023-12-15T20:09:01.000Z,post data removed,,50881,13276,13157,5978662,,
179122553,https://twitter.com/JoeBiden/status/1735681526518452407,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37669115,""following_count"":47,""like_count"":null,""post_count"":9874,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @POTUS: Yes, the Affordable Care Act is still providing coverage to millions of Americans.
 
And yes, it’s still a BFD.
 
Sign up at htt…", ,no longer populated,"Yes, the Affordable Care Act is still providing coverage to millions of Americans.
 
And yes, it’s still a BFD.
 
Sign up at https://t.co/v3QBMxaPaR before January 16. https://t.co/Zj0xByePmb",2023-12-15T15:21:37.000Z,post data removed,,0,5751,0,41,,"Yes, the Affordable Care Act is still providing coverage to millions of Americans.
 
And yes, it’s still a BFD.
 
Sign up at https://t.co/v3QBMxaPaR before January 16. https://t.co/Zj0xByePmb"
178920054,https://twitter.com/JoeBiden/status/1735470732136624624,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38180876,""following_count"":45,""like_count"":null,""post_count"":10944,""views_count"":null,""comment_count"":null,""share_count"":null}","My predecessor always talked about “Infrastructure Week.” 

We had four years of Infrastructure Week. But he failed.

On my watch, instead of Infrastructure Week, America is having an Infrastructure Decade.", ,no longer populated,,2023-12-15T01:24:00.000Z,post data removed,,8655,1889,4597,1058559,,
178920060,https://twitter.com/JoeBiden/status/1735390729013272659,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38445611,""following_count"":46,""like_count"":null,""post_count"":10781,""views_count"":null,""comment_count"":null,""share_count"":null}","The latest CPI report demonstrates continued progress bringing inflation down and lowering costs for American families. 

Despite this, I know many Americans still find too many things unaffordable. That’s why I’m fighting to bring down insulin and prescription drug costs, health", ,no longer populated,,2023-12-14T20:06:06.000Z,post data removed,,3300,769,1736,616266,,
178920066,https://twitter.com/JoeBiden/status/1735381778473398422,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37668432,""following_count"":47,""like_count"":null,""post_count"":9870,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @POTUS: Eleven years ago, the souls of Newtown, Connecticut, and the nation were pierced forever when twenty-six lives were stolen at Sa…", ,no longer populated,"Eleven years ago, the souls of Newtown, Connecticut, and the nation were pierced forever when twenty-six lives were stolen at Sandy Hook Elementary School by a lone shooter.
 
Today, Jill and I are praying for the families and survivors in the Newtown community.",2023-12-14T19:30:32.000Z,post data removed,,0,2854,0,209,,"Eleven years ago, the souls of Newtown, Connecticut, and the nation were pierced forever when twenty-six lives were stolen at Sandy Hook Elementary School by a lone shooter.
 
Today, Jill and I are praying for the families and survivors in the Newtown community."
178920078,https://twitter.com/JoeBiden/status/1735344302723666019,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38039378,""following_count"":46,""like_count"":null,""post_count"":10319,""views_count"":null,""comment_count"":null,""share_count"":null}","Legal and medical chaos, as we are witnessing in states like Texas, Kentucky, and Arizona, is a direct result of Roe v. Wade being overturned. 

As we predicted would happen, women’s health and lives now hang in the balance. 

The Vice President and I will continue to fight to https://t.co/GhQTs337to", ,no longer populated,,2023-12-14T17:01:37.000Z,post data removed,,7714,2206,3291,555946,,
178643997,https://twitter.com/JoeBiden/status/1735112369863299463,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38045187,""following_count"":46,""like_count"":null,""post_count"":10188,""views_count"":null,""comment_count"":null,""share_count"":null}","No woman should be forced to go to court or flee her home state just to receive the health care she needs. But that is exactly what happened in Texas thanks to Republican elected officials, and it is simply outrageous. 

This should never happen in America. Period.", ,no longer populated,,2023-12-14T01:40:00.000Z,post data removed,,21724,4694,5909,1343462,,
178533809,https://twitter.com/JoeBiden/status/1735021800029925385,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37724701,""following_count"":45,""like_count"":null,""post_count"":9930,""views_count"":null,""comment_count"":null,""share_count"":null}",This is the Trump effect., ,no longer populated,"Breaking news: The Supreme Court announced that it will decide whether to limit access to an abortion drug, returning the polarizing issue of reproductive rights to the high court for the first time since the conservative majority overturned Roe v. Wade. https://t.co/Mp6NRHfdmR",2023-12-13T19:40:06.000Z,post data removed,,3597,3200,919,1055081,,"Breaking news: The Supreme Court announced that it will decide whether to limit access to an abortion drug, returning the polarizing issue of reproductive rights to the high court for the first time since the conservative majority overturned Roe v. Wade. https://t.co/Mp6NRHfdmR"
178318683,https://twitter.com/JoeBiden/status/1734722547529191608,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37667377,""following_count"":47,""like_count"":null,""post_count"":9866,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @POTUS: Legal and medical chaos in states like Texas is a direct result of Roe v. Wade being overturned.

Republican elected officials h…", ,no longer populated,"Legal and medical chaos in states like Texas is a direct result of Roe v. Wade being overturned.

Republican elected officials have imposed dangerous bans that jeopardize women’s health, force them to travel, and threaten doctors.

It's out-of-step with the majority of Americans.",2023-12-12T23:50:59.000Z,post data removed,,0,7970,0,18,,"Legal and medical chaos in states like Texas is a direct result of Roe v. Wade being overturned.

Republican elected officials have imposed dangerous bans that jeopardize women’s health, force them to travel, and threaten doctors.

It's out-of-step with the majority of Americans."
178241709,https://twitter.com/JoeBiden/status/1734691619360981483,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37705688,""following_count"":47,""like_count"":null,""post_count"":9892,""views_count"":null,""comment_count"":null,""share_count"":null}","Rail connects jobs and opportunities, gets goods to market, traffic off the street, and travelers on the move.

When I ran for president, I made a commitment to build a world-class, high-speed rail worthy of America, and we’re delivering on that vision. https://t.co/AU3q7gENNu", ,no longer populated,,2023-12-12T21:48:05.000Z,post data removed,,6480,3633,2535,605938,,
178318703,https://twitter.com/JoeBiden/status/1734613211327209965,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38227729,""following_count"":46,""like_count"":null,""post_count"":10731,""views_count"":null,""comment_count"":null,""share_count"":null}",While Trump just talked the talk; we’re walking the walk. https://t.co/3S9z9eu3SM, ,no longer populated,,2023-12-12T16:36:31.000Z,post data removed,,12881,2838,11350,1281093,,
177952953,https://twitter.com/JoeBiden/status/1734257800170086669,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38227729,""following_count"":46,""like_count"":null,""post_count"":10731,""views_count"":null,""comment_count"":null,""share_count"":null}","Instead of fighting to lower costs for middle-class families, Republicans in Congress are fighting to raise prescription drug costs and increase profits for Big Pharma. 

They're fighting to lower taxes for the wealthiest Americans and large corporations that have earned record", ,no longer populated,,2023-12-11T17:04:15.000Z,post data removed,,4982,1455,4001,816017,,
177823206,https://twitter.com/JoeBiden/status/1734234845839028437,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38227729,""following_count"":46,""like_count"":null,""post_count"":10731,""views_count"":null,""comment_count"":null,""share_count"":null}",Save health care. Stop Trump. https://t.co/GAW7gAmJbf, ,no longer populated,,2023-12-11T15:33:02.000Z,post data removed,,11829,3264,6584,1098407,,
177603264,https://twitter.com/JoeBiden/status/1733961809898492264,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38079394,""following_count"":46,""like_count"":null,""post_count"":10234,""views_count"":null,""comment_count"":null,""share_count"":null}","May this holiday season bring you magic, wonder, and joy. https://t.co/cNTTzLVr0d", ,no longer populated,,2023-12-10T21:28:05.000Z,post data removed,,24544,4332,7437,1690250,,
177590192,https://twitter.com/JoeBiden/status/1733887297647460584,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38085021,""following_count"":46,""like_count"":null,""post_count"":10235,""views_count"":null,""comment_count"":null,""share_count"":null}","On my watch, we have achieved better growth and lower inflation than any other advanced country. A year ago, forecasters said it couldn't be done.

But I know prices are still too high. That's why my top economic priority is to lower costs for hardworking Americans.", ,no longer populated,,2023-12-10T16:32:00.000Z,post data removed,,8330,2433,7130,1317442,,
177386550,https://twitter.com/JoeBiden/status/1733619850541425030,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38698174,""following_count"":46,""like_count"":null,""post_count"":10858,""views_count"":null,""comment_count"":null,""share_count"":null}","Eight years ago, candidate for president Donald Trump proposed his Muslim travel ban. Like millions of Americans, I was appalled.

Shamefully, he’s now calling to “restore and expand” his ban. https://t.co/6a7x2ke8Bu", ,no longer populated,,2023-12-09T22:49:16.000Z,post data removed,,14379,4791,17915,6694546,,
177403371,https://twitter.com/JoeBiden/status/1733577277839917133,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38581093,""following_count"":46,""like_count"":null,""post_count"":10843,""views_count"":null,""comment_count"":null,""share_count"":null}","I vowed to improve the student loan system so that a higher education provides Americans with opportunity and prosperity, not unmanageable burdens of student loan debt.

I won’t back down from using every tool at our disposal to get student loan borrowers the relief they need.", ,no longer populated,,2023-12-09T20:00:06.000Z,post data removed,,6811,1874,4250,968040,,
177376491,https://twitter.com/JoeBiden/status/1733528236884115769,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37662965,""following_count"":47,""like_count"":null,""post_count"":9859,""views_count"":null,""comment_count"":null,""share_count"":null}","The economy created 199,000 jobs in November, for a total of over 14 million jobs since I took office. 

That’s more than 14 million additional Americans who know the dignity and peace of mind that comes with a paycheck. https://t.co/E0DmkRY3HA", ,no longer populated,,2023-12-09T16:45:13.000Z,post data removed,,5643,2191,4892,810993,,
177139168,https://twitter.com/JoeBiden/status/1733301528633471015,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37661217,""following_count"":47,""like_count"":null,""post_count"":9858,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @POTUS: When I ran for president, I made a commitment to finally bring high-speed rail to our nation.

Today, I'm delivering on that vis…", ,no longer populated,"When I ran for president, I made a commitment to finally bring high-speed rail to our nation.

Today, I'm delivering on that vision. https://t.co/gCHOlzR5lI",2023-12-09T01:44:22.000Z,post data removed,,0,4332,0,65,,"When I ran for president, I made a commitment to finally bring high-speed rail to our nation.

Today, I'm delivering on that vision. https://t.co/gCHOlzR5lI"
177100840,https://twitter.com/JoeBiden/status/1733177895101542549,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38226282,""following_count"":46,""like_count"":null,""post_count"":10730,""views_count"":null,""comment_count"":null,""share_count"":null}","This week, my administration approved another $4.8 billion in student debt cancellation for 80,300 people.

This relief is thanks to our efforts to fix Public Service Loan Forgiveness so teachers, military members, and other public service workers get the relief they have earned. https://t.co/UG7z4UbKrV", ,no longer populated,,2023-12-08T17:33:05.000Z,post data removed,,7981,1724,6736,966766,,
176906420,https://twitter.com/JoeBiden/status/1732954923321491583,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37663436,""following_count"":47,""like_count"":null,""post_count"":9856,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @POTUS: The story of Hanukkah teaches us that even a little bit of light, wherever it is found, can dispel the darkness and illuminate a…", ,no longer populated,"The story of Hanukkah teaches us that even a little bit of light, wherever it is found, can dispel the darkness and illuminate a path forward.

From our family to yours, Jill and I wish you and your loved ones a Chanukah Sameach, a Happy Hanukkah! https://t.co/QnUBCFS6Id",2023-12-08T02:47:05.000Z,post data removed,,0,4987,0,120,,"The story of Hanukkah teaches us that even a little bit of light, wherever it is found, can dispel the darkness and illuminate a path forward.

From our family to yours, Jill and I wish you and your loved ones a Chanukah Sameach, a Happy Hanukkah! https://t.co/QnUBCFS6Id"
176722104,https://twitter.com/JoeBiden/status/1732846209658724859,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37664564,""following_count"":47,""like_count"":null,""post_count"":9855,""views_count"":null,""comment_count"":null,""share_count"":null}","Federal dollars are vital to Tribal communities to be able to thrive, and they know best how to invest them—not us.

I signed an executive order to reform the federal funding system for Tribes, cutting out red tape so they can deliver for their communities faster and better. https://t.co/Bt7F0mUxKE", ,no longer populated,,2023-12-07T19:35:05.000Z,post data removed,,4636,2188,2066,517538,,
176701634,https://twitter.com/JoeBiden/status/1732799655057002856,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38084421,""following_count"":46,""like_count"":null,""post_count"":10235,""views_count"":null,""comment_count"":null,""share_count"":null}","Annual inflation just fell to its lowest level since March 2021 but prices are still too high for too many families. 

That’s why I’m fighting every single day and calling on corporations to lower costs for middle-class families, even as Republicans in Congress focus on lowering…", ,no longer populated,,2023-12-07T16:30:06.000Z,post data removed,,8227,2219,6629,1212266,,
176516059,https://twitter.com/JoeBiden/status/1732526827942343047,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37671277,""following_count"":47,""like_count"":null,""post_count"":9850,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @POTUS: My Administration just approved another $4.8 billion in student debt cancellation for 80,300 Americans because of fixes to Publi…", ,no longer populated,"My Administration just approved another $4.8 billion in student debt cancellation for 80,300 Americans because of fixes to Public Service Loan Forgiveness and Income-Driven Repayment plans.

Higher education should provide Americans with opportunity – not burdens of debt.",2023-12-06T22:25:59.000Z,post data removed,,0,3328,0,68,,"My Administration just approved another $4.8 billion in student debt cancellation for 80,300 Americans because of fixes to Public Service Loan Forgiveness and Income-Driven Repayment plans.

Higher education should provide Americans with opportunity – not burdens of debt."
176287051,https://twitter.com/JoeBiden/status/1732165763132170683,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38152780,""following_count"":44,""like_count"":null,""post_count"":10954,""views_count"":null,""comment_count"":null,""share_count"":null}","We’ve been able to push back on MAGA Republicans so far, but they haven’t given up on undoing the progress we're making. 

They’re proposing cuts to investments in roads, bridges, and high-speed internet across the board that could result in the loss of jobs in infrastructure and manufacturing.", ,no longer populated,,2023-12-05T22:31:14.000Z,post data removed,,6969,1939,9236,1413013,,
176057135,https://twitter.com/JoeBiden/status/1732078642547605825,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38084421,""following_count"":46,""like_count"":null,""post_count"":10235,""views_count"":null,""comment_count"":null,""share_count"":null}","We’ve created close to 800,000 manufacturing jobs since I’ve taken office.", ,no longer populated,,2023-12-05T16:45:03.000Z,post data removed,,16680,3133,10891,4146777,,
175905016,https://twitter.com/JoeBiden/status/1731869790711509168,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":37671277,""following_count"":47,""like_count"":null,""post_count"":9850,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @POTUS: Tonight, we witnessed the Senate confirmation of my 160th life-tenured federal judge – continuing my Administration's emphasis o…", ,no longer populated,"Tonight, we witnessed the Senate confirmation of my 160th life-tenured federal judge – continuing my Administration's emphasis on appointing demographically and professionally diverse men and women to the bench.",2023-12-05T02:55:09.000Z,post data removed,,0,4076,0,35,,"Tonight, we witnessed the Senate confirmation of my 160th life-tenured federal judge – continuing my Administration's emphasis on appointing demographically and professionally diverse men and women to the bench."
175493028,https://twitter.com/JoeBiden/status/1731350583284539496,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38694973,""following_count"":46,""like_count"":null,""post_count"":10860,""views_count"":null,""comment_count"":null,""share_count"":null}","Since I took office, my Investing in America agenda has led to a manufacturing boom, attracting over $600 billion in private investment in American manufacturing and industries of the future.", ,no longer populated,,2023-12-03T16:32:00.000Z,post data removed,,11622,2873,7550,1604276,,
175210145,https://twitter.com/JoeBiden/status/1731034271538716966,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38013385,""following_count"":46,""like_count"":null,""post_count"":10422,""views_count"":null,""comment_count"":null,""share_count"":null}",I won’t stop fighting to end gun violence. https://t.co/lGy0AegRsn, ,no longer populated,,2023-12-02T19:35:06.000Z,post data removed,,11637,2741,11170,1890235,,
175210146,https://twitter.com/JoeBiden/status/1730987697861251206,,Twitter,10320355,Joe Biden,blank_for_now,blank_for_now,"{""follower_count"":38083515,""following_count"":46,""like_count"":null,""post_count"":10235,""views_count"":null,""comment_count"":null,""share_count"":null}","I wrote the first Violence Against Women Act and spent decades working to expand survivor protections.

As president, I was proud to not only reauthorize this landmark law, but strengthen it—including increasing support for survivors from underserved and marginalized communities.", ,no longer populated,,2023-12-02T16:30:02.000Z,post data removed,,9649,2521,4534,1077235,,
